Date,España,Colombia,Argentina
2021-08-04 00:00:00+00:00,4545184.0,4815063.0,4975616
2021-08-05 00:00:00+00:00,4566571.0,4821603.0,4989402
2021-08-06 00:00:00+00:00,4588132.0,4828583.0,5002951
2021-08-07 00:00:00+00:00,4588132.0,4834634.0,5012754
2021-08-08 00:00:00+00:00,4588132.0,4838984.0,5018895
2021-08-09 00:00:00+00:00,4627770.0,4843007.0,5029075
2021-08-10 00:00:00+00:00,4643450.0,4846955.0,5041487
2021-08-11 00:00:00+00:00,4660473.0,4852323.0,5052884
2021-08-12 00:00:00+00:00,4677883.0,4856595.0,5066253
2021-08-13 00:00:00+00:00,4693540.0,4860622.0,5074725
2021-08-14 00:00:00+00:00,4693540.0,4864629.0,5080908
2021-08-15 00:00:00+00:00,4693540.0,4867761.0,5084635
2021-08-16 00:00:00+00:00,4719266.0,4870922.0,5088271
2021-08-17 00:00:00+00:00,4733602.0,4874169.0,5096443
2021-08-18 00:00:00+00:00,4745558.0,4877323.0,5106207
2021-08-19 00:00:00+00:00,4758003.0,4880516.0,5116803
2021-08-20 00:00:00+00:00,4770453.0,4883932.0,5124963
2021-08-21 00:00:00+00:00,4770453.0,4886897.0,5130852
2021-08-22 00:00:00+00:00,4770453.0,4889537.0,5133831
2021-08-23 00:00:00+00:00,4794352.0,4892235.0,5139966
2021-08-24 00:00:00+00:00,4804424.0,4894702.0,5148085
2021-08-25 00:00:00+00:00,4815205.0,4897150.0,5155079
2021-08-26 00:00:00+00:00,4822320.0,4899085.0,5161926
2021-08-27 00:00:00+00:00,4831809.0,4901163.0,5167733
2021-08-28 00:00:00+00:00,4831809.0,4903304.0,5171458
2021-08-29 00:00:00+00:00,4831809.0,4905258.0,5173531
2021-08-30 00:00:00+00:00,4847298.0,4907264.0,5178889
2021-08-31 00:00:00+00:00,4855065.0,4909086.0,5185620
2021-09-01 00:00:00+00:00,4861883.0,4911082.0,5190948
2021-09-02 00:00:00+00:00,4871444.0,4913031.0,5195601
2021-09-03 00:00:00+00:00,4877755.0,4914881.0,5199919
2021-09-04 00:00:00+00:00,4877755.0,4916980.0,5202405
2021-09-05 00:00:00+00:00,4877755.0,4918649.0,5203802
2021-09-06 00:00:00+00:00,4887112.0,4919773.0,5207695
2021-09-07 00:00:00+00:00,4892640.0,4921410.0,5211801
2021-09-08 00:00:00+00:00,4898258.0,4923197.0,5215332
2021-09-09 00:00:00+00:00,4903021.0,4925000.0,5218993
2021-09-10 00:00:00+00:00,4907461.0,4926772.0,5221809
2021-09-11 00:00:00+00:00,4907461.0,4928578.0,5223604
2021-09-12 00:00:00+00:00,4907461.0,4930249.0,5224534
2021-09-13 00:00:00+00:00,4915265.0,4931563.0,5226831
2021-09-14 00:00:00+00:00,4918526.0,4932998.0,5229848
2021-09-15 00:00:00+00:00,4922249.0,4934568.0,5232358
2021-09-16 00:00:00+00:00,4926324.0,4936052.0,5234851
2021-09-17 00:00:00+00:00,4929546.0,4937596.0,5237159
2021-09-18 00:00:00+00:00,4929546.0,4939251.0,5238610
2021-09-19 00:00:00+00:00,4929546.0,4941064.0,5239232
2021-09-20 00:00:00+00:00,4935534.0,4942249.0,5241394
2021-09-21 00:00:00+00:00,4937984.0,4943622.0,5243231
2021-09-22 00:00:00+00:00,4940824.0,4945203.0,5245265
2021-09-23 00:00:00+00:00,4943855.0,4946811.0,5246998
2021-09-24 00:00:00+00:00,4946601.0,4948513.0,5248847
2021-09-25 00:00:00+00:00,4946601.0,4950253.0,5249840
2021-09-26 00:00:00+00:00,4946601.0,4951675.0,5250402
2021-09-27 00:00:00+00:00,4951640.0,4952690.0,5251940
2021-09-28 00:00:00+00:00,4953930.0,4954376.0,5253765
2021-09-29 00:00:00+00:00,4956691.0,4955848.0,5255261
2021-09-30 00:00:00+00:00,4959091.0,4957277.0,5256902
2021-10-01 00:00:00+00:00,4961128.0,4959144.0,5258466
2021-10-02 00:00:00+00:00,4961128.0,4960641.0,5259352
2021-10-03 00:00:00+00:00,4961128.0,4962054.0,5259738
2021-10-04 00:00:00+00:00,4965399.0,4963243.0,5260719
2021-10-05 00:00:00+00:00,4967200.0,4964454.0,5261935
2021-10-06 00:00:00+00:00,4969503.0,4965847.0,5263219
2021-10-07 00:00:00+00:00,4971310.0,4967524.0,5264305
2021-10-08 00:00:00+00:00,4973619.0,4969131.0,5265058
2021-10-09 00:00:00+00:00,4973619.0,4970718.0,5265528
2021-10-10 00:00:00+00:00,4973619.0,4972236.0,5265859
2021-10-11 00:00:00+00:00,4977448.0,4973325.0,5266275
2021-10-12 00:00:00+00:00,4977448.0,4974400.0,5267339
2021-10-13 00:00:00+00:00,4980206.0,4975656.0,5268653
2021-10-14 00:00:00+00:00,4982138.0,4977043.0,5270003
2021-10-15 00:00:00+00:00,4984386.0,4978689.0,5271361
2021-10-16 00:00:00+00:00,4984386.0,4980233.0,5272151
2021-10-17 00:00:00+00:00,4984386.0,4981532.0,5272551
2021-10-18 00:00:00+00:00,4988878.0,4982575.0,5273463
2021-10-19 00:00:00+00:00,4990767.0,4983527.0,5274766
2021-10-20 00:00:00+00:00,4993295.0,4984751.0,5275984
2021-10-21 00:00:00+00:00,4995176.0,4986249.0,5277525
2021-10-22 00:00:00+00:00,4997732.0,4988021.0,5278910
2021-10-23 00:00:00+00:00,4997732.0,4989681.0,5279818
2021-10-24 00:00:00+00:00,4997732.0,4991050.0,5280358
2021-10-25 00:00:00+00:00,5002217.0,4992586.0,5281585
2021-10-26 00:00:00+00:00,5004143.0,4994014.0,5283000
2021-10-27 00:00:00+00:00,5006675.0,4995694.0,5284485
2021-10-28 00:00:00+00:00,5008887.0,4997444.0,5286074
2021-10-29 00:00:00+00:00,5011148.0,4999048.0,5287447
2021-10-30 00:00:00+00:00,5011148.0,5000677.0,5288259
2021-10-31 00:00:00+00:00,5011148.0,5002387.0,5288807
2021-11-01 00:00:00+00:00,5011148.0,5003977.0,5289945
2021-11-02 00:00:00+00:00,5016968.0,5005402.0,5291285
2021-11-03 00:00:00+00:00,5019255.0,5007099.0,5292549
2021-11-04 00:00:00+00:00,5022546.0,5009007.0,5293989
2021-11-05 00:00:00+00:00,5025639.0,5010982.0,5295260
2021-11-06 00:00:00+00:00,5025639.0,5012981.0,5296188
2021-11-07 00:00:00+00:00,5025639.0,5015042.0,5296781
2021-11-08 00:00:00+00:00,5032056.0,5016959.0,5298069
2021-11-09 00:00:00+00:00,5032056.0,5019158.0,5299418
2021-11-10 00:00:00+00:00,5038517.0,5021619.0,5300985
2021-11-11 00:00:00+00:00,5042803.0,5024263.0,5302445
2021-11-12 00:00:00+00:00,5047156.0,5026822.0,5304059
2021-11-13 00:00:00+00:00,5047156.0,5029335.0,5305151
2021-11-14 00:00:00+00:00,5047156.0,5031945.0,5305742
2021-11-15 00:00:00+00:00,5056954.0,5034266.0,5307159
2021-11-16 00:00:00+00:00,5061045.0,5036287.0,5308781
2021-11-17 00:00:00+00:00,5067712.0,5038544.0,5310334
2021-11-18 00:00:00+00:00,5074027.0,5040665.0,5312089
2021-11-19 00:00:00+00:00,5080663.0,5042822.0,5313607
2021-11-20 00:00:00+00:00,5080663.0,5045412.0,5314702
2021-11-21 00:00:00+00:00,5080663.0,5048061.0,5315348
2021-11-22 00:00:00+00:00,5096538.0,5050255.0,5315989
2021-11-23 00:00:00+00:00,5103315.0,5052733.0,5317633
2021-11-24 00:00:00+00:00,5111842.0,5055253.0,5319867
2021-11-25 00:00:00+00:00,5121100.0,5057897.0,5322127
2021-11-26 00:00:00+00:00,5131012.0,5060557.0,5324039
2021-11-27 00:00:00+00:00,5131012.0,5063177.0,5325560
2021-11-28 00:00:00+00:00,5131012.0,5065373.0,5326448
2021-11-29 00:00:00+00:00,5153923.0,5067348.0,5328416
2021-11-30 00:00:00+00:00,5164184.0,5069644.0,5330748
2021-12-01 00:00:00+00:00,5174720.0,5071817.0,5332629
2021-12-02 00:00:00+00:00,5189220.0,5074079.0,5335310
2021-12-03 00:00:00+00:00,5202958.0,5076378.0,5337692
2021-12-04 00:00:00+00:00,5202958.0,5078987.0,5339382
2021-12-05 00:00:00+00:00,5202958.0,5081064.0,5340676
2021-12-06 00:00:00+00:00,5202958.0,5082762.0,5343153
2021-12-07 00:00:00+00:00,5246766.0,5084466.0,5346242
2021-12-08 00:00:00+00:00,5246766.0,5086381.0,5348123
2021-12-09 00:00:00+00:00,5273178.0,5088008.0,5350867
2021-12-10 00:00:00+00:00,5290273.0,5089695.0,5354440
2021-12-11 00:00:00+00:00,5290190.0,5091508.0,5356885
2021-12-12 00:00:00+00:00,5290190.0,5093534.0,5358455
2021-12-13 00:00:00+00:00,5339992.0,5095821.0,5361967
2021-12-14 00:00:00+00:00,5366128.0,5097680.0,5366522
2021-12-15 00:00:00+00:00,5393268.0,5099746.0,5371341
2021-12-16 00:00:00+00:00,5422168.0,5101466.0,5376642
2021-12-17 00:00:00+00:00,5455527.0,5103269.0,5382290
2021-12-18 00:00:00+00:00,5455527.0,5105285.0,5386453
2021-12-19 00:00:00+00:00,5455527.0,5107323.0,5389707
2021-12-20 00:00:00+00:00,5535231.0,5109022.0,5395044
2021-12-21 00:00:00+00:00,5585054.0,5110788.0,5404380
2021-12-22 00:00:00+00:00,5645095.0,5112719.0,5415501
2021-12-23 00:00:00+00:00,5718007.0,5115194.0,5428957
2021-12-24 00:00:00+00:00,5718007.0,5118254.0,5445236
2021-12-25 00:00:00+00:00,5718007.0,5121668.0,5452419
2021-12-26 00:00:00+00:00,5718007.0,5124690.0,5460042
2021-12-27 00:00:00+00:00,5932626.0,5127971.0,5480305
2021-12-28 00:00:00+00:00,6032297.0,5132277.0,5514207
2021-12-29 00:00:00+00:00,6133057.0,5138603.0,5556239
2021-12-30 00:00:00+00:00,6294745.0,5147039.0,5606745
2021-12-31 00:00:00+00:00,6294745.0,5157440.0,5654408
2022-01-01 00:00:00+00:00,6294745.0,5169855.0,5674428
2022-01-02 00:00:00+00:00,6294745.0,5181173.0,5694930
2022-01-03 00:00:00+00:00,6667511.0,5191021.0,5739326
2022-01-04 00:00:00+00:00,6785286.0,5203374.0,5820536
2022-01-05 00:00:00+00:00,6922466.0,5219633.0,5915695
2022-01-06 00:00:00+00:00,6922466.0,5242672.0,6025303
2022-01-07 00:00:00+00:00,7164906.0,5268862.0,6135836
2022-01-08 00:00:00+00:00,7164906.0,5300032.0,6237525
2022-01-09 00:00:00+00:00,7164906.0,5330662.0,6310844
2022-01-10 00:00:00+00:00,7457300.0,5357767.0,6399196
2022-01-11 00:00:00+00:00,7592242.0,5380841.0,6533635
2022-01-12 00:00:00+00:00,7771367.0,5410698.0,6664717
2022-01-13 00:00:00+00:00,7930528.0,5440981.0,6793119
2022-01-14 00:00:00+00:00,8093036.0,5475904.0,6932972
2022-01-15 00:00:00+00:00,8093036.0,5511479.0,7029624
2022-01-16 00:00:00+00:00,8093036.0,5543796.0,7094865
2022-01-17 00:00:00+00:00,8424503.0,5568068.0,7197323
2022-01-18 00:00:00+00:00,8518975.0,5596917.0,7318305
2022-01-19 00:00:00+00:00,8676916.0,5624520.0,7446626
2022-01-20 00:00:00+00:00,8834363.0,5655026.0,7576335
2022-01-21 00:00:00+00:00,8975458.0,5686065.0,7694506
2022-01-22 00:00:00+00:00,8975458.0,5714092.0,7792652
2022-01-23 00:00:00+00:00,8975458.0,5740179.0,7862536
2022-01-24 00:00:00+00:00,9280890.0,5761398.0,7940657
2022-01-25 00:00:00+00:00,9395767.0,5780910.0,8041520
2022-01-26 00:00:00+00:00,9529320.0,5798799.0,8130023
2022-01-27 00:00:00+00:00,9660208.0,5816462.0,8207752
2022-01-28 00:00:00+00:00,9779130.0,5837408.0,8271636
2022-01-29 00:00:00+00:00,9779130.0,5855858.0,8313614
2022-01-30 00:00:00+00:00,9779130.0,5871977.0,8335184
2022-01-31 00:00:00+00:00,9961253.0,5887261.0,8378656
2022-02-01 00:00:00+00:00,10039126.0,5901715.0,8427778
2022-02-02 00:00:00+00:00,10125348.0,5916825.0,8472848
2022-02-03 00:00:00+00:00,10199716.0,5930393.0,8515285
2022-02-04 00:00:00+00:00,10199716.0,5943783.0,8555379
2022-02-05 00:00:00+00:00,10199716.0,5956350.0,8577215
2022-02-06 00:00:00+00:00,10199716.0,5966706.0,8589879
2022-02-07 00:00:00+00:00,10395471.0,5975786.0,8615285
2022-02-08 00:00:00+00:00,10439302.0,5985516.0,8648075
2022-02-09 00:00:00+00:00,10502141.0,5994301.0,8675327
2022-02-10 00:00:00+00:00,10555196.0,6002570.0,8700437
2022-02-11 00:00:00+00:00,10604200.0,6007991.0,8716940
2022-02-12 00:00:00+00:00,10604200.0,6014563.0,8728262
2022-02-13 00:00:00+00:00,10604200.0,6020095.0,8734551
2022-02-14 00:00:00+00:00,10672906.0,6023257.0,8747601
2022-02-15 00:00:00+00:00,10707286.0,6026988.0,8766174
2022-02-16 00:00:00+00:00,10744394.0,6031130.0,8783208
2022-02-17 00:00:00+00:00,10778607.0,6035143.0,8799858
2022-02-18 00:00:00+00:00,10809222.0,6039163.0,8815247
2022-02-19 00:00:00+00:00,10809222.0,6043661.0,8823054
2022-02-20 00:00:00+00:00,10809222.0,6047042.0,8827504
2022-02-21 00:00:00+00:00,10858000.0,6049952.0,8838674
2022-02-22 00:00:00+00:00,10880193.0,6052126.0,8855624
2022-02-23 00:00:00+00:00,10914105.0,6054307.0,8868188
2022-02-24 00:00:00+00:00,10949997.0,6056556.0,8878486
2022-02-25 00:00:00+00:00,10977524.0,6058715.0,8887973
2022-02-26 00:00:00+00:00,10977524.0,6060793.0,8893568
2022-02-27 00:00:00+00:00,10977524.0,6062701.0,8897178
2022-02-28 00:00:00+00:00,10977524.0,6064583.0,8900656
2022-03-01 00:00:00+00:00,11036085.0,6065801.0,8904176
2022-03-02 00:00:00+00:00,11054888.0,6067023.0,8912317
2022-03-03 00:00:00+00:00,11078028.0,6068074.0,8921536
2022-03-04 00:00:00+00:00,11100428.0,6069425.0,8929898
2022-03-05 00:00:00+00:00,11100428.0,6070616.0,8934328
2022-03-06 00:00:00+00:00,11100428.0,6071704.0,8936602
2022-03-07 00:00:00+00:00,11136425.0,6072656.0,8942888
2022-03-08 00:00:00+00:00,11159574.0,6073416.0,8949362
2022-03-09 00:00:00+00:00,11181510.0,6074155.0,8955458
2022-03-10 00:00:00+00:00,11204125.0,6074874.0,8961595
2022-03-11 00:00:00+00:00,11223974.0,6075656.0,8967210
2022-03-12 00:00:00+00:00,11223974.0,6076333.0,8970196
2022-03-13 00:00:00+00:00,11223974.0,6076819.0,8971432
2022-03-14 00:00:00+00:00,11223974.0,6077288.0,8976079
2022-03-15 00:00:00+00:00,11260040.0,6077861.0,8981155
2022-03-16 00:00:00+00:00,11260040.0,6078487.0,8985836
2022-03-17 00:00:00+00:00,11260040.0,6079231.0,8990413
2022-03-18 00:00:00+00:00,11324637.0,6079896.0,9004829
2022-03-19 00:00:00+00:00,11324637.0,6080589.0,9006526
2022-03-20 00:00:00+00:00,11324637.0,6081131.0,9007753
2022-03-21 00:00:00+00:00,11324637.0,6081639.0,9011367
2022-03-22 00:00:00+00:00,11378784.0,6081933.0,9016057
2022-03-23 00:00:00+00:00,11378784.0,6082226.0,9019660
2022-03-24 00:00:00+00:00,11378784.0,6082577.0,9021240
2022-03-25 00:00:00+00:00,11451676.0,6082943.0,9023812
2022-03-26 00:00:00+00:00,11451676.0,6083291.0,9025257
2022-03-27 00:00:00+00:00,11451676.0,6083643.0,9026075
2022-03-28 00:00:00+00:00,11451676.0,6083939.0,9028730
2022-03-29 00:00:00+00:00,11508309.0,6084240.0,9032162
2022-03-30 00:00:00+00:00,11508309.0,6084551.0,9035127
2022-03-31 00:00:00+00:00,,,9035127
